# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9888104600142802,2.2747239782328137,2.3415295095793014,137.04217559469146,-2.9664313800428412,-3.0000000000000395,0.22750476055708657,0.0,-38.77938934092316,0.0
 0.9944014053948196,2.286853254992967,2.330149460057621,136.82536214699567,-2.9832042161844594,-3.0,0.22519076713546465,0.0,-38.60225780465378,0.0
 0.999959964876415,2.298937372658881,2.3187263877104383,136.61078920086464,-2.9998798946292458,-3.0,0.22294792937942762,0.0,-38.43171356033339,0.0
 1.0054862438647265,2.3109756740973406,2.3072618290672366,136.39840482973136,-3.0164587315941804,-3.00000000000004,0.22077503995903117,0.0,-38.267792785199454,0.0
 1.0109803399967834,2.322967502175131,2.295757320657497,136.18815789740785,-3.0329410199903513,-3.0000000000000404,0.21867094539056764,0.0,-38.11053371250279,0.0
 1.016442343443971,2.3349121997590365,2.284214399010703,135.97999803089598,-3.049327030331914,-2.999999999999959,0.2166345456562938,0.0,-37.95997691364325,0.0
 1.0218723371999126,2.346809109715842,2.2726346006563363,135.77387559327923,-3.0656170115997385,-3.0,0.21466479368239424,0.0,-37.67507643862299,0.0
 1.0272906125117918,2.3586575749123315,2.261019462123879,135.56974165673867,-3.058875622426419,1.2441946533317751,0.21276069512213397,0.0,-37.20188646032004,0.0
 1.0327256509015714,2.3704569382152907,2.2493705199428122,135.36754797565462,-3.04257050725708,3.0,0.21092130783218038,0.0,-36.684190449758496,0.0
 1.0381857963598429,2.3822065424915033,2.23768931064262,135.16724695978002,-3.026190070882266,2.9999999999999187,0.20914574180722612,0.0,-36.18004690305698,0.0
 1.0436710107052212,2.393905730607755,2.225977370752784,134.9687916474909,-3.0097344278461313,2.9999999999999596,0.20743315901772583,0.0,-35.68915725394387,0.0
 1.0491812548111885,2.4055538454308287,2.2142362368027855,134.7721356790854,-2.9932036955282295,2.9999999999999596,0.2057827729635085,0.0,-35.21123327938813,0.0
 1.0547164886213738,2.417150229827511,2.2024674453221076,134.577233270139,-2.976597994097674,2.99999999999996,0.20419384897744589,0.0,-34.745996888356444,0.0
 1.0602766711636245,2.428694226664586,2.190672532840232,134.3840391848273,-2.959917446470922,3.0,0.202665703963712,0.0,-34.293179897858344,0.0
 1.0658617605628826,2.440185178808838,2.1788530358866423,134.1925087093129,-2.943162178273148,2.9999999999999205,0.20119770642022386,0.0,-33.85252384098481,0.0
 1.0714717140528711,2.451622429127052,2.1670104909908185,134.00259762504623,-2.9263323178031824,3.0,0.19978927689182152,0.0,-33.42377976235128,0.0
 1.0771064879865933,2.4630053204860123,2.155146434682244,133.81426218207488,-2.9094279960020164,2.9999999999999214,0.1984398877194526,0.0,-33.0067080404882,0.0
 1.0827660378456536,2.474333195752504,2.143262403490401,133.6274590722363,-2.8924493464248355,2.999999999999961,0.19714906381481317,0.0,-32.601078207703694,0.0
